Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 718,Ordinary 3+2 Non AC Seater,22:30,06:35,08h 05m,INR 495,35 Seats available,"2.0
12",https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1704,33 Seats available,"3.8
90",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 907,37 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,11 Seats available,"4.0
117",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,06:35,09h 05m,INR 583,30 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,570,18 Seats available,"4.8
303",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,585,14 Seats available,"4.8
262",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,07:30,09h 00m,INR 599,21 Seats available,"4.7
177",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,05:00,09h 00m,494,27 Seats available,"4.2
54",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,06:00,09h 25m,570,4 Seats available,"4.9
169",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:00,09h 50m,INR 599,6 Seats available,"4.8
288",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:15,07:30,09h 15m,585,10 Seats available,"4.9
169",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:10,07:15,09h 05m,542,12 Seats available,"4.8
155",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,05:35,09h 30m,522,7 Seats available,"4.7
277",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,06:00,09h 45m,585,4 Seats available,"4.8
100",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:00,09:30,11h 30m,1258,25 Seats available,"4.9
30",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
FlixBus,Volvo A/C Semi Sleeper (2+2),21:00,09:20,12h 20m,INR 1049.11,17 Seats available,4.2,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,INR 699,1 Seat available,"4.3
495",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
AdYolo Bus,Bharat Benz A/C Semi Sleeper (2+2),20:00,05:03,09h 03m,INR 1070,3 Seats available,"4.3
789",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:30,06:55,11h 25m,954,13 Seats available,"4.5
209",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30,06:25,10h 55m,INR 809,6 Seats available,"4.6
363",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),19:00,06:30,11h 30m,1043,2 Seats available,"4.4
381",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:30,08:00,10h 30m,1211,1 Seat available,"4.5
551",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:25,11h 10m,1153,1 Seat available,"4.5
389",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:25,11h 25m,1005,2 Seats available,"4.5
352",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:10,23:50,03h 40m,INR 599,1 Seat available,4.5,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,00:15,03h 45m,1070,1 Seat available,"4.0
18",https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:10,00:15,03h 05m,724,4 Seats available,4.5,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),21:10,23:55,02h 45m,INR 1099,1 Seat available,3.1,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,486,2 Seats available,3.6,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:38,00:08,02h 30m,620,7 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:40,23:55,02h 15m,639,20 Seats available,3.6,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:50,00:30,02h 40m,831,5 Seats available,3.9,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:25,01:25,03h 00m,691,9 Seats available,4.5,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:30,01:15,01h 45m,1097,2 Seats available,3.6,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,585,10 Seats available,"4.7
16",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,06:40,07h 10m,618,11 Seats available,"4.7
12",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,INR 600,1 Seat available,"4.5
24",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,438,10 Seats available,"4.3
57",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,INR 549,9 Seats available,"4.9
71",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Metahills holidays,Scania A/C Semi Sleeper (2+2),22:51,05:20,06h 29m,INR 1299,26 Seats available,3.2,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,05:15,06h 00m,808,14 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),23:20,05:00,05h 40m,1221,32 Seats available,3.8,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Metahills holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:21,05:50,06h 29m,INR 1099,31 Seats available,3.2,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,INR 599,24 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,999,6 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,04:20,04h 50m,485,8 Seats available,"4.8
111",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 499,8 Seats available,"4.8
31",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,INR 500,27 Seats available,"4.8
41",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,INR 649,11 Seats available,"4.7
107",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,INR 499,16 Seats available,"4.6
39",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,06:30,07h 30m,INR 949,3 Seats available,"4.6
102",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,INR 799,12 Seats available,"4.7
48",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,08:15,08h 20m,529,28 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04:30,07h 30m,INR 799,11 Seats available,"4.6
17",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,06:00,07h 20m,INR 799,26 Seats available,"4.0
30",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,04:00,06h 00m,675,18 Seats available,"5.0
6",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:00,07h 30m,INR 949,5 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,03:00,07h 30m,INR 500,23 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:50,06:10,07h 20m,INR 1066,15 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04:00,06h 15m,570,18 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Delhi to Bilaspur (Himachal Pradesh)
HRTC - 230,A/C Executive (2+3),20:20,05:30,09h 10m,INR 590,30 Seats available,"3.6
37",https://www.redbus.in/bus-tickets/shimla-to-dehradun,Shimla to Dehradun
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,570,18 Seats available,"4.9
807",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,07:30,09h 40m,INR 599,19 Seats available,"4.8
557",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:20,10h 20m,INR 570,16 Seats available,"4.7
640",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
AdTriptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:38,06:55,10h 17m,547,28 Seats available,"4.3
110",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,585,14 Seats available,"4.9
986",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05:00,10h 00m,494,27 Seats available,"4.0
59",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,617,6 Seats available,"4.8
540",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:35,10h 05m,499,7 Seats available,"4.7
426",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,07:30,10h 15m,585,9 Seats available,"4.8
776",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,07:15,09h 35m,542,10 Seats available,"4.6
661",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
HRTC - 1107,Ordinary 3+2 Non AC Seater,19:45,04:15,08h 30m,INR 560,36 Seats available,4.0,https://www.redbus.in/bus-tickets/jahoo-to-delhi,Jahu to Delhi
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,20:10,05:00,08h 50m,INR 1101,34 Seats available,"3.5
35",https://www.redbus.in/bus-tickets/jahoo-to-delhi,Jahu to Delhi
